1 3 51 2
0 160
0 160
0 160
327 0
327 0
327 0
  0	 30.00	 40.00	  0   0   0   0
  1	 37.00	 52.00	 15   7   1   2		1 2 
  2	 49.00	 49.00	 86  30   1   2		1 2 
  3	 52.00	 64.00	 21  16   1   2		1 2 
  4	 20.00	 26.00	 15   9   1   2		1 2 
  5	 40.00	 30.00	 44  21   1   2		1 2 
  6	 21.00	 47.00	 32  15   1   2		1 2 
  7	 17.00	 63.00	 23  19   1   2		1 2 
  8	 31.00	 62.00	 38  23   1   2		1 2 
  9	 52.00	 33.00	 27  11   1   2		1 2 
 10	 51.00	 21.00	 11   5   1   2		1 2 
 11	 42.00	 41.00	 52  19   1   2		1 2 
 12	 31.00	 32.00	 76  29   1   2		1 2 
 13	 5.00	 25.00	 27  23   1   2		1 2 
 14	 12.00	 42.00	 19  21   1   2		1 2 
 15	 36.00	 16.00	 18  10   1   2		1 2 
 16	 52.00	 41.00	 31  15   1   2		1 2 
 17	 27.00	 23.00	  7   3   1   2		1 2 
 18	 17.00	 33.00	106  41   1   2		1 2 
 19	 13.00	 13.00	  9   9   1   2		1 2 
 20	 57.00	 58.00	 41  28   1   2		1 2 
 21	 62.00	 42.00	  9   8   1   2		1 2 
 22	 42.00	 57.00	 20   8   1   2		1 2 
 23	 16.00	 57.00	 33  16   1   2		1 2 
 24	 8.00	 52.00	 16  10   1   2		1 2 
 25	 7.00	 38.00	 29  28   1   2		1 2 
 26	 27.00	 68.00	  5   7   1   2		1 2 
 27	 30.00	 48.00	 20  15   1   2		1 2 
 28	 43.00	 67.00	 10  14   1   2		1 2 
 29	 58.00	 48.00	  7   6   1   2		1 2 
 30	 58.00	 27.00	 25  19   1   2		1 2 
 31	 37.00	 69.00	 13  11   1   2		1 2 
 32	 38.00	 46.00	 33  12   1   2		1 2 
 33	 46.00	 10.00	 28  23   1   2		1 2 
 34	 61.00	 33.00	 38  26   1   2		1 2 
 35	 62.00	 63.00	 14  17   1   2		1 2 
 36	 63.00	 69.00	  6   6   1   2		1 2 
 37	 32.00	 22.00	 13   9   1   2		1 2 
 38	 45.00	 35.00	 32  15   1   2		1 2 
 39	 59.00	 15.00	  9  14   1   2		1 2 
 40	 5.00	 6.00	  3   7   1   2		1 2 
 41	 10.00	 17.00	 29  27   1   2		1 2 
 42	 21.00	 10.00	 12  13   1   2		1 2 
 43	 5.00	 64.00	 11  11   1   2		1 2 
 44	 30.00	 15.00	 16  16   1   2		1 2 
 45	 39.00	 10.00	  8  10   1   2		1 2 
 46	 32.00	 39.00	 11   5   1   2		1 2 
 47	 25.00	 32.00	 50  25   1   2		1 2 
 48	 25.00	 55.00	 34  17   1   2		1 2 
 49	 48.00	 28.00	 44  18   1   2		1 2 
 50	 56.00	 37.00	 25  10   1   2		1 2 
