1 6 144 4 403 190
  0	-18.39	 1.12	  0    0   0   0		  1	-55.28	-24.37	 22    9   4   1		15 
  2	-48.30	 53.31	 55   22   4   1		15 
  3	-49.07	-38.49	 27   10   4   1		15 
  4	 25.31	-18.56	 54   24   4   1		15 
  5	-24.47	-3.82	 93   25   4   1		15 
  6	 24.59	-17.90	 14    6   4   1		15 
  7	-10.42	 60.36	 48   22   4   1		15 
  8	 38.18	-35.17	  1    1   4   1		15 
  9	-68.28	 93.07	 18   19   4   1		15 
 10	-30.79	-57.34	 46   19   4   1		15 
 11	-37.06	-12.12	 15    5   4   1		15 
 12	-15.74	-47.64	 22    9   4   1		15 
 13	-63.38	-22.92	 20    8   4   1		15 
 14	-43.11	-43.44	 36   14   4   1		15 
 15	-25.62	 13.60	 13    4   4   1		15 
 16	-2.63	 16.63	 23    7   4   1		15 
 17	-41.58	-28.50	 26   10   4   1		15 
 18	 2.08	 12.89	 71   22   4   1		15 
 19	 3.92	-47.85	 38   17   4   1		15 
 20	-83.29	 26.32	 12   10   4   1		15 
 21	-6.46	 26.35	 26    8   4   1		15 
 22	 3.29	 6.73	 46   14   4   1		15 
 23	-34.87	 30.43	 41   12   4   1		15 
 24	 15.55	-36.27	 40   17   4   1		15 
 25	 12.84	 5.13	 54   19   4   1		15 
 26	-48.45	-24.43	 63   25   4   1		15 
 27	-88.54	-10.46	 24   25   4   1		15 
 28	-29.77	 1.00	 23    6   4   1		15 
 29	 9.83	 38.42	 51   21   4   1		15 
 30	 1.41	 92.94	  1    3   4   1		15 
 31	-79.30	 15.38	 20   19   4   1		15 
 32	-30.65	 40.06	 50   16   4   1		15 
 33	 18.93	 21.64	 44   21   4   1		15 
 34	 45.09	-59.91	 23   17   4   1		15 
 35	-34.95	-3.82	 66   19   4   1		15 
 36	 81.20	-74.74	  2    6   4   1		15 
 37	 15.59	-28.45	 22   10   2   2		5 10 
 38	-72.19	 29.55	 37   22   2   2		5 10 
 39	-42.91	-22.67	 45   17   2   2		5 10 
 40	-76.39	-57.49	 19   16   2   2		5 10 
 41	-28.54	 12.07	 16    5   2   2		5 10 
 42	-61.39	 26.53	  2    1   2   2		5 10 
 43	-8.47	 12.62	 71   21   2   2		5 10 
 44	-61.47	 33.39	 45   20   2   2		5 10 
 45	-34.67	-27.59	 16    6   2   2		5 10 
 46	 10.31	-12.52	  2    1   2   2		5 10 
 47	-83.01	 77.00	  9   11   2   2		5 10 
 48	-40.42	 49.99	 57   22   2   2		5 10 
 49	 83.83	 33.90	 10   25   2   2		5 10 
 50	-20.56	-75.83	 20   18   2   2		5 10 
 51	 15.44	-18.72	 21    9   2   2		5 10 
 52	-59.94	-65.80	 26   23   2   2		5 10 
 53	 5.15	 47.81	 34   17   2   2		5 10 
 54	 46.01	 14.99	  4    4   2   2		5 10 
 55	 82.98	-1.66	  0    1   2   2		5 10 
 56	 39.89	-38.92	 26   14   2   2		5 10 
 57	 90.84	-83.54	  4   11   2   2		5 10 
 58	 7.07	 0.07	 21    7   2   2		5 10 
 59	 18.96	 40.09	 41   21   2   2		5 10 
 60	-80.49	 58.21	  4    3   2   2		5 10 
 61	 64.46	-62.95	 22   18   2   2		5 10 
 62	-43.62	-26.12	 13    5   2   2		5 10 
 63	-18.41	 10.30	 20    6   2   2		5 10 
 64	-43.92	 63.25	 48   22   2   2		5 10 
 65	 11.35	 26.22	 33   13   2   2		5 10 
 66	-6.99	 38.24	 56   17   2   2		5 10 
 67	 74.08	-34.22	  4    5   2   2		5 10 
 68	 14.30	-0.80	 18    7   2   2		5 10 
 69	-94.14	-48.78	  0    1   2   2		5 10 
 70	 15.33	-42.17	  6    3   2   2		5 10 
 71	-46.64	-16.46	 26   10   2   2		5 10 
 72	-0.96	-81.00	  4    5   2   2		5 10 
 73	-37.44	-42.51	  2    1   1   4		1 2 4 8 
 74	-3.68	-69.07	 20   17   1   4		1 2 4 8 
 75	 34.89	-20.90	 28   14   1   4		1 2 4 8 
 76	 45.54	 51.41	  2    4   1   4		1 2 4 8 
 77	-31.93	 88.24	  8   10   1   4		1 2 4 8 
 78	-13.58	-26.96	 81   25   1   4		1 2 4 8 
 79	 12.65	-48.34	 26   11   1   4		1 2 4 8 
 80	-46.18	-38.27	 43   16   1   4		1 2 4 8 
 81	-29.62	 35.08	 85   25   1   4		1 2 4 8 
 82	 13.70	 43.99	 39   20   1   4		1 2 4 8 
 83	 38.34	-46.34	  5    3   1   4		1 2 4 8 
 84	-26.23	 24.51	 24    7   1   4		1 2 4 8 
 85	 90.01	-43.64	  0    2   1   4		1 2 4 8 
 86	-6.99	 22.52	 20    6   1   4		1 2 4 8 
 87	-29.99	-28.85	 38   14   1   4		1 2 4 8 
 88	-56.27	-64.74	 18   14   1   4		1 2 4 8 
 89	-87.42	 90.80	  1    2   1   4		1 2 4 8 
 90	-5.76	 54.03	 31   15   1   4		1 2 4 8 
 91	-34.85	-27.18	 61   22   1   4		1 2 4 8 
 92	-16.48	 16.18	 13    4   1   4		1 2 4 8 
 93	 23.71	 29.49	 46   22   1   4		1 2 4 8 
 94	-40.99	 46.59	 51   19   1   4		1 2 4 8 
 95	-53.52	-21.62	 12    5   1   4		1 2 4 8 
 96	-17.56	 37.49	 35   10   1   4		1 2 4 8 
 97	-37.31	 56.84	  8    4   1   4		1 2 4 8 
 98	 71.51	 22.51	  3    7   1   4		1 2 4 8 
 99	-41.86	 27.71	 35   11   1   4		1 2 4 8 
100	 14.82	-82.12	 13   14   1   4		1 2 4 8 
101	 30.32	-55.32	  3    2   1   4		1 2 4 8 
102	-39.17	 48.00	 32   12   1   4		1 2 4 8 
103	-94.42	 15.19	  9   12   1   4		1 2 4 8 
104	-7.81	 11.27	 86   24   1   4		1 2 4 8 
105	 28.57	-49.91	 16    8   1   4		1 2 4 8 
106	-20.65	 24.55	 14    4   1   4		1 2 4 8 
107	-30.96	-18.90	 77   25   1   4		1 2 4 8 
108	 1.72	-20.45	 18    6   1   4		1 2 4 8 
109	-31.01	-21.11	 27    9   1   4		1 2 4 8 
110	-85.72	-28.01	 26   23   1   4		1 2 4 8 
111	 58.83	-63.04	 18   15   1   4		1 2 4 8 
112	-15.75	-52.69	 16    7   1   4		1 2 4 8 
113	-71.66	 51.18	 11    6   1   4		1 2 4 8 
114	-92.63	-6.60	  3    5   1   4		1 2 4 8 
115	 33.51	-49.26	 22   12   1   4		1 2 4 8 
116	 59.31	 54.10	  1    3   1   4		1 2 4 8 
117	 30.74	-28.44	 46   22   1   4		1 2 4 8 
118	-55.90	 18.46	 48   18   1   4		1 2 4 8 
119	-89.96	-39.53	 14   16   1   4		1 2 4 8 
120	 36.44	 20.82	  7    5   1   4		1 2 4 8 
121	-53.67	-56.43	  2    1   1   4		1 2 4 8 
122	-31.87	 32.54	 27    8   1   4		1 2 4 8 
123	 5.66	 12.76	 65   20   1   4		1 2 4 8 
124	-52.90	 42.80	 42   17   1   4		1 2 4 8 
125	 47.13	-45.47	 18   11   1   4		1 2 4 8 
126	 30.79	 9.87	 16    8   1   4		1 2 4 8 
127	-45.21	-56.29	 35   15   1   4		1 2 4 8 
128	 10.92	 13.31	 46   16   1   4		1 2 4 8 
129	-32.99	-34.00	 17    6   1   4		1 2 4 8 
130	-40.87	 30.58	 78   24   1   4		1 2 4 8 
131	-69.35	 80.41	 11   10   1   4		1 2 4 8 
132	-58.97	-29.54	 10    4   1   4		1 2 4 8 
133	-36.85	-33.71	 26   10   1   4		1 2 4 8 
134	-21.82	 65.37	 31   17   1   4		1 2 4 8 
135	 22.98	-41.01	  9    5   1   4		1 2 4 8 
136	-77.56	 59.81	 21   14   1   4		1 2 4 8 
137	-47.21	 67.72	 31   16   1   4		1 2 4 8 
138	-21.61	 35.17	 38   11   1   4		1 2 4 8 
139	-55.68	-31.38	 65   25   1   4		1 2 4 8 
140	-85.23	 88.79	  2    4   1   4		1 2 4 8 
141	-3.92	-63.53	 16   12   1   4		1 2 4 8 
142	-58.56	 59.38	 40   19   1   4		1 2 4 8 
143	-24.54	 14.94	 21    6   1   4		1 2 4 8 
144	-48.78	 16.97	 63   23   1   4		1 2 4 8 
