1 6 102 6 233 20
  0	 0.00	 0.00	  0    0   0   0		  1	 57.74	 0.00	107    5   6   1		63 
  2	 28.87	 50.00	107    5   6   1		63 
  3	-28.87	 50.00	107    5   6   1		63 
  4	-57.74	 0.00	107    5   6   1		63 
  5	-28.87	-50.00	107    5   6   1		63 
  6	 28.87	-50.00	107    5   6   1		63 
  7	 288.67	 0.00	 17    5   6   1		63 
  8	 144.34	 250.00	 17    5   6   1		63 
  9	-144.34	 250.00	 17    5   6   1		63 
 10	-288.67	 0.00	 17    5   6   1		63 
 11	-144.34	-250.00	 17    5   6   1		63 
 12	 144.34	-250.00	 17    5   6   1		63 
 13	 86.60	 50.00	 50    3   2   3		9 18 36 
 14	 0.00	 100.00	 53    3   2   3		9 18 36 
 15	-86.60	 50.00	 50    3   2   3		9 18 36 
 16	-86.60	-50.00	 53    3   2   3		9 18 36 
 17	-0.00	-100.00	 50    3   2   3		9 18 36 
 18	 86.60	-50.00	 53    3   2   3		9 18 36 
 19	 0.00	 40.00	 63    3   2   3		9 18 36 
 20	-34.64	-20.00	 63    3   2   3		9 18 36 
 21	 34.64	-20.00	 63    3   2   3		9 18 36 
 22	 433.01	 250.00	  7    3   2   3		9 18 36 
 23	 0.00	 500.00	  7    3   2   3		9 18 36 
 24	-433.01	 250.00	  7    3   2   3		9 18 36 
 25	-433.01	-250.00	  7    3   2   3		9 18 36 
 26	-0.00	-500.00	  7    3   2   3		9 18 36 
 27	 433.01	-250.00	  7    3   2   3		9 18 36 
 28	 0.00	 200.00	 20    3   2   3		9 18 36 
 29	-173.21	-100.00	 20    3   2   3		9 18 36 
 30	 173.21	-100.00	 20    3   2   3		9 18 36 
 31	 67.17	 27.89	 40    2   1   6		1 2 4 8 16 32 
 32	 77.17	 22.11	 38    2   1   6		1 2 4 8 16 32 
 33	 57.74	 55.77	 38    2   1   6		1 2 4 8 16 32 
 34	 57.74	 44.23	 40    2   1   6		1 2 4 8 16 32 
 35	 19.43	 77.89	 39    2   1   6		1 2 4 8 16 32 
 36	 9.43	 72.11	 41    2   1   6		1 2 4 8 16 32 
 37	-19.43	 77.89	 39    2   1   6		1 2 4 8 16 32 
 38	-9.43	 72.11	 41    2   1   6		1 2 4 8 16 32 
 39	-57.74	 55.77	 38    2   1   6		1 2 4 8 16 32 
 40	-57.74	 44.23	 40    2   1   6		1 2 4 8 16 32 
 41	-67.17	 27.89	 40    2   1   6		1 2 4 8 16 32 
 42	-77.17	 22.11	 38    2   1   6		1 2 4 8 16 32 
 43	-77.17	-22.11	 39    2   1   6		1 2 4 8 16 32 
 44	-67.17	-27.89	 41    2   1   6		1 2 4 8 16 32 
 45	-57.74	-44.23	 41    2   1   6		1 2 4 8 16 32 
 46	-57.74	-55.77	 39    2   1   6		1 2 4 8 16 32 
 47	-9.43	-72.11	 40    2   1   6		1 2 4 8 16 32 
 48	-19.43	-77.89	 38    2   1   6		1 2 4 8 16 32 
 49	 9.43	-72.11	 40    2   1   6		1 2 4 8 16 32 
 50	 19.43	-77.89	 38    2   1   6		1 2 4 8 16 32 
 51	 57.74	-44.23	 41    2   1   6		1 2 4 8 16 32 
 52	 57.74	-55.77	 39    2   1   6		1 2 4 8 16 32 
 53	 77.17	-22.11	 39    2   1   6		1 2 4 8 16 32 
 54	 67.17	-27.89	 41    2   1   6		1 2 4 8 16 32 
 55	 13.43	 47.89	 43    2   1   6		1 2 4 8 16 32 
 56	 15.43	 42.11	 42    2   1   6		1 2 4 8 16 32 
 57	-13.43	 47.89	 43    2   1   6		1 2 4 8 16 32 
 58	-15.43	 42.11	 42    2   1   6		1 2 4 8 16 32 
 59	-44.19	-7.69	 42    2   1   6		1 2 4 8 16 32 
 60	-48.19	-12.31	 43    2   1   6		1 2 4 8 16 32 
 61	-28.75	-34.42	 42    2   1   6		1 2 4 8 16 32 
 62	-34.75	-35.58	 43    2   1   6		1 2 4 8 16 32 
 63	 28.75	-34.42	 42    2   1   6		1 2 4 8 16 32 
 64	 34.75	-35.58	 43    2   1   6		1 2 4 8 16 32 
 65	 44.19	-7.69	 42    2   1   6		1 2 4 8 16 32 
 66	 48.19	-12.31	 43    2   1   6		1 2 4 8 16 32 
 67	 335.84	 139.43	  5    2   1   6		1 2 4 8 16 32 
 68	 385.84	 110.57	  4    2   1   6		1 2 4 8 16 32 
 69	 288.67	 278.87	  4    2   1   6		1 2 4 8 16 32 
 70	 288.67	 221.13	  5    2   1   6		1 2 4 8 16 32 
 71	 97.17	 389.43	  5    2   1   6		1 2 4 8 16 32 
 72	 47.17	 360.57	  7    2   1   6		1 2 4 8 16 32 
 73	-97.17	 389.43	  5    2   1   6		1 2 4 8 16 32 
 74	-47.17	 360.57	  7    2   1   6		1 2 4 8 16 32 
 75	-288.67	 278.87	  4    2   1   6		1 2 4 8 16 32 
 76	-288.67	 221.13	  5    2   1   6		1 2 4 8 16 32 
 77	-335.84	 139.43	  5    2   1   6		1 2 4 8 16 32 
 78	-385.84	 110.57	  4    2   1   6		1 2 4 8 16 32 
 79	-385.84	-110.57	  5    2   1   6		1 2 4 8 16 32 
 80	-335.84	-139.43	  7    2   1   6		1 2 4 8 16 32 
 81	-288.67	-221.13	  7    2   1   6		1 2 4 8 16 32 
 82	-288.67	-278.87	  5    2   1   6		1 2 4 8 16 32 
 83	-47.17	-360.57	  5    2   1   6		1 2 4 8 16 32 
 84	-97.17	-389.43	  4    2   1   6		1 2 4 8 16 32 
 85	 47.17	-360.57	  5    2   1   6		1 2 4 8 16 32 
 86	 97.17	-389.43	  4    2   1   6		1 2 4 8 16 32 
 87	 288.67	-221.13	  7    2   1   6		1 2 4 8 16 32 
 88	 288.67	-278.87	  5    2   1   6		1 2 4 8 16 32 
 89	 385.84	-110.57	  5    2   1   6		1 2 4 8 16 32 
 90	 335.84	-139.43	  7    2   1   6		1 2 4 8 16 32 
 91	 67.17	 239.43	  7    2   1   6		1 2 4 8 16 32 
 92	 77.17	 210.57	  7    2   1   6		1 2 4 8 16 32 
 93	-67.17	 239.43	  7    2   1   6		1 2 4 8 16 32 
 94	-77.17	 210.57	  7    2   1   6		1 2 4 8 16 32 
 95	-220.94	-38.45	  7    2   1   6		1 2 4 8 16 32 
 96	-240.94	-61.55	  7    2   1   6		1 2 4 8 16 32 
 97	-143.77	-172.11	  7    2   1   6		1 2 4 8 16 32 
 98	-173.77	-177.89	  7    2   1   6		1 2 4 8 16 32 
 99	 143.77	-172.11	  7    2   1   6		1 2 4 8 16 32 
100	 173.77	-177.89	  7    2   1   6		1 2 4 8 16 32 
101	 220.94	-38.45	  7    2   1   6		1 2 4 8 16 32 
102	 240.94	-61.55	  7    2   1   6		1 2 4 8 16 32 
