1 6 102 6
0 20
0 20
0 20
0 20
0 20
0 20
165 0
165 0
165 0
165 0
165 0
165 0
  0	 0.00	 0.00	  0   0   0   0
  1	 57.74	 0.00	320   5   6   1		63 
  2	 28.87	 50.00	388   5   6   1		63 
  3	-28.87	 50.00	366   5   6   1		63 
  4	-57.74	 0.00	294   5   6   1		63 
  5	-28.87	-50.00	372   5   6   1		63 
  6	 28.87	-50.00	310   5   6   1		63 
  7	 288.68	 0.00	 34   5   6   1		63 
  8	 144.34	 250.00	 55   5   6   1		63 
  9	-144.34	 250.00	 45   5   6   1		63 
 10	-288.68	 0.00	 51   5   6   1		63 
 11	-144.34	-250.00	 32   5   6   1		63 
 12	 144.34	-250.00	 49   5   6   1		63 
 13	 86.60	 50.00	 96   2   2   3		9 18 36 
 14	 0.00	 100.00	 72   2   2   3		9 18 36 
 15	-86.60	 50.00	113   2   2   3		9 18 36 
 16	-86.60	-50.00	 87   2   2   3		9 18 36 
 17	-0.00	-100.00	125   2   2   3		9 18 36 
 18	 86.60	-50.00	 98   2   2   3		9 18 36 
 19	 0.00	 40.00	149   2   2   3		9 18 36 
 20	-34.64	-20.00	105   2   2   3		9 18 36 
 21	 34.64	-20.00	 98   2   2   3		9 18 36 
 22	 433.01	 250.00	  9   2   2   3		9 18 36 
 23	 0.00	 500.00	 13   2   2   3		9 18 36 
 24	-433.01	 250.00	 14   2   2   3		9 18 36 
 25	-433.01	-250.00	 15   2   2   3		9 18 36 
 26	-0.00	-500.00	 13   2   2   3		9 18 36 
 27	 433.01	-250.00	 15   2   2   3		9 18 36 
 28	 0.00	 200.00	 30   2   2   3		9 18 36 
 29	-173.21	-100.00	 18   2   2   3		9 18 36 
 30	 173.21	-100.00	 19   2   2   3		9 18 36 
 31	 67.17	 27.89	152   2   1   6		1 2 4 8 16 32 
 32	 77.17	 22.11	 96   2   1   6		1 2 4 8 16 32 
 33	 57.74	 55.77	130   2   1   6		1 2 4 8 16 32 
 34	 57.74	 44.23	116   2   1   6		1 2 4 8 16 32 
 35	 19.43	 77.89	121   2   1   6		1 2 4 8 16 32 
 36	 9.43	 72.11	 89   2   1   6		1 2 4 8 16 32 
