1 12 288 6 743 170
  0	-14.37	-20.34	  0    0   0   0		  1	 12.81	 1.89	 60   10   6   1		63 
  2	 18.21	 1.37	126   21   6   1		63 
  3	 57.95	-48.78	 16    8   6   1		63 
  4	-52.43	-84.09	 25   23   6   1		63 
  5	 60.80	-32.59	 25   10   6   1		63 
  6	 23.15	 4.20	 52    9   6   1		63 
  7	 25.39	 22.99	 94   21   6   1		63 
  8	 25.51	-52.99	 59   16   6   1		63 
  9	-49.26	-41.72	101   21   6   1		63 
 10	-37.56	-41.73	 14    3   6   1		63 
 11	-14.52	 48.96	 52   24   6   1		63 
 12	 41.23	-24.50	  9    2   6   1		63 
 13	-21.86	 0.92	 22    4   6   1		63 
 14	-48.18	-16.28	 97   18   6   1		63 
 15	-7.78	 44.35	 12    5   6   1		63 
 16	 20.80	 10.76	 71   13   6   1		63 
 17	-29.71	-46.33	 63   13   6   1		63 
 18	-20.20	-59.56	 55   14   6   1		63 
 19	-87.08	-52.90	 10   10   6   1		63 
 20	 3.05	-6.30	 18    3   6   1		63 
 21	 11.86	 5.26	  5    1   6   1		63 
 22	-24.07	-55.93	 46   11   6   1		63 
 23	-22.80	 5.66	 83   16   6   1		63 
 24	-51.90	 9.41	 18    6   6   1		63 
 25	 12.73	-40.97	 82   18   6   1		63 
 26	-30.99	 7.65	 50   11   6   1		63 
 27	 37.51	 0.46	 73   15   6   1		63 
 28	 2.95	-8.56	103   17   6   1		63 
 29	 0.55	 3.64	107   17   6   1		63 
 30	-52.48	 9.71	  3    1   6   1		63 
 31	 33.94	-48.72	  3    1   6   1		63 
 32	-13.13	-53.60	 82   18   6   1		63 
 33	-99.59	 23.30	  1    3   6   1		63 
 34	 6.44	-3.52	137   21   6   1		63 
 35	-14.03	-19.82	142   22   6   1		63 
 36	-24.68	 16.61	 62   14   6   1		63 
 37	-10.26	-81.77	  6    4   6   1		63 
 38	 35.86	 5.60	 75   17   6   1		63 
 39	-11.60	 42.91	 42   16   6   1		63 
 40	-34.66	-15.47	 45    8   6   1		63 
 41	 66.85	 1.13	 24   14   6   1		63 
 42	 6.87	-1.42	147   23   6   1		63 
 43	 1.66	-2.23	  6    1   6   1		63 
 44	 37.56	 11.45	 82   21   6   1		63 
 45	 51.67	-26.34	 36   10   6   1		63 
 46	 19.02	-10.89	125   19   6   1		63 
 47	-37.98	-6.36	 30    6   6   1		63 
 48	-56.54	-42.33	 18    4   6   1		63 
 49	 1.10	-14.62	107   18   6   1		63 
 50	-56.24	-3.08	 83   23   6   1		63 
 51	-23.67	-15.29	150   25   6   1		63 
 52	-34.28	-1.41	 84   17   6   1		63 
 53	-64.18	 63.81	  7   11   6   1		63 
 54	-47.08	-20.39	108   20   6   1		63 
 55	-33.71	 8.38	 39    9   6   1		63 
 56	 34.29	 26.03	 76   23   6   1		63 
 57	-38.86	 42.11	 28   14   6   1		63 
 58	-92.73	 44.88	  5    7   6   1		63 
 59	 23.63	 27.64	 58   15   6   1		63 
 60	-67.14	-67.08	 43   22   6   1		63 
 61	 25.73	-25.84	 24    4   6   1		63 
 62	-40.99	-16.90	 78   14   6   1		63 
 63	 77.01	-6.10	 25   24   6   1		63 
 64	-54.81	-1.93	 46   13   6   1		63 
 65	-53.94	-29.66	 40    9   6   1		63 
 66	 16.09	-27.89	 17    3   6   1		63 
 67	-59.44	 36.49	 29   23   6   1		63 
 68	 34.47	 25.39	  6    2   6   1		63 
 69	-9.28	-6.69	140   23   6   1		63 
 70	-85.56	-20.48	 13    8   6   1		63 
 71	 29.52	 18.35	100   23   6   1		63 
 72	 27.81	 6.51	 69   13   6   1		63 
 73	 42.15	-25.58	105   25   3   2		21 42 
 74	 82.20	 85.83	  5   25   3   2		21 42 
 75	-47.77	-35.59	 99   20   3   2		21 42 
 76	 22.01	-20.35	 56    9   3   2		21 42 
 77	-55.76	-33.49	 66   15   3   2		21 42 
 78	 62.01	-1.45	  8    4   3   2		21 42 
 79	 25.55	-3.80	  5    1   3   2		21 42 
 80	-43.37	-7.38	 34    7   3   2		21 42 
 81	 60.30	 52.64	  9   12   3   2		21 42 
 82	-96.15	 34.10	  3    5   3   2		21 42 
 83	-32.81	-3.85	 42    8   3   2		21 42 
 84	-47.83	-45.20	  4    1   3   2		21 42 
 85	-31.13	-93.85	 21   24   3   2		21 42 
 86	-17.01	-21.86	147   23   3   2		21 42 
 87	-8.39	-2.26	 68   12   3   2		21 42 
 88	 35.83	 13.15	  8    2   3   2		21 42 
 89	 29.32	 54.47	 31   22   3   2		21 42 
 90	 48.35	-8.78	 12    3   3   2		21 42 
 91	-2.93	 27.04	 58   12   3   2		21 42 
 92	-16.62	-55.39	 72   16   3   2		21 42 
 93	-40.85	-47.74	 38    8   3   2		21 42 
 94	-12.88	-2.04	143   25   3   2		21 42 
 95	-51.78	 7.28	 19    6   3   2		21 42 
 96	-32.92	 23.83	 92   24   3   2		21 42 
 97	 13.98	-34.52	 87   16   3   2		21 42 
 98	-35.83	-23.83	 40    7   3   2		21 42 
 99	 91.86	 5.54	  5    9   3   2		21 42 
100	-28.44	-34.18	135   23   3   2		21 42 
101	 33.84	 27.88	 75   24   3   2		21 42 
102	 98.43	 31.35	  7   19   3   2		21 42 
103	-57.75	-27.75	 38    9   3   2		21 42 
104	-43.89	 13.01	 33   10   3   2		21 42 
105	 37.58	 49.77	 38   23   3   2		21 42 
