1 2 38 4
0 30
0 30
110 0
110 0
  0	 0.00	 0.00	  0   0   0   0
  1	 10.00	 0.00	 94   5   4   1		15 
  2	-10.00	 0.00	 81   5   4   1		15 
  3	 50.00	 0.00	 46   5   4   1		15 
  4	-50.00	 0.00	 70   5   4   1		15 
  5	 90.00	 0.00	 15   5   4   1		15 
  6	-90.00	 0.00	 21   5   4   1		15 
  7	 17.32	 10.00	 36   2   2   2		5 10 
  8	-17.32	 10.00	 23   2   2   2		5 10 
  9	-17.32	-10.00	 35   2   2   2		5 10 
 10	 17.32	-10.00	 38   2   2   2		5 10 
 11	 34.64	 20.00	 26   2   2   2		5 10 
 12	-34.64	 20.00	 39   2   2   2		5 10 
 13	-34.64	-20.00	 35   2   2   2		5 10 
 14	 34.64	-20.00	 26   2   2   2		5 10 
 15	 51.96	 30.00	 16   2   2   2		5 10 
 16	-51.96	 30.00	 18   2   2   2		5 10 
 17	-51.96	-30.00	 20   2   2   2		5 10 
 18	 51.96	-30.00	 23   2   2   2		5 10 
 19	 69.28	 40.00	 12   2   2   2		5 10 
 20	-69.28	 40.00	 11   2   2   2		5 10 
 21	-69.28	-40.00	 13   2   2   2		5 10 
 22	 69.28	-40.00	  8   2   2   2		5 10 
 23	 28.98	 7.77	 16   1   1   4		1 2 4 8 
 24	 21.21	 21.21	 13   1   1   4		1 2 4 8 
 25	-21.21	 21.21	 12   1   1   4		1 2 4 8 
 26	-28.98	 7.77	 17   1   1   4		1 2 4 8 
 27	-28.98	-7.77	 17   1   1   4		1 2 4 8 
 28	-21.21	-21.21	 15   1   1   4		1 2 4 8 
 29	 21.21	-21.21	 16   1   1   4		1 2 4 8 
 30	 28.98	-7.77	 12   1   1   4		1 2 4 8 
 31	 67.62	 18.12	  7   1   1   4		1 2 4 8 
 32	 49.50	 49.50	  5   1   1   4		1 2 4 8 
 33	-49.50	 49.50	  5   1   1   4		1 2 4 8 
 34	-67.62	 18.12	  9   1   1   4		1 2 4 8 
 35	-67.62	-18.12	  9   1   1   4		1 2 4 8 
 36	-49.50	-49.50	  4   1   1   4		1 2 4 8 
 37	 49.50	-49.50	  6   1   1   4		1 2 4 8 
