1 4 100 2
0 200
0 200
0 200
0 200
869 0
869 0
869 0
869 0
  0	 35.00	 35.00	  0   0   0   0
  1	 41.00	 49.00	 42  10   1   2		1 2 
  2	 35.00	 17.00	 33   7   1   2		1 2 
  3	 55.00	 45.00	 49  13   1   2		1 2 
  4	 55.00	 20.00	 65  19   1   2		1 2 
  5	 15.00	 30.00	105  26   1   2		1 2 
  6	 25.00	 30.00	 13   3   1   2		1 2 
  7	 20.00	 50.00	 18   5   1   2		1 2 
  8	 10.00	 43.00	 17   9   1   2		1 2 
  9	 55.00	 60.00	 60  16   1   2		1 2 
 10	 30.00	 60.00	 38  16   1   2		1 2 
 11	 20.00	 65.00	 33  12   1   2		1 2 
 12	 50.00	 35.00	105  19   1   2		1 2 
 13	 30.00	 25.00	129  23   1   2		1 2 
 14	 15.00	 10.00	 77  20   1   2		1 2 
 15	 30.00	 5.00	 11   8   1   2		1 2 
 16	 10.00	 20.00	108  19   1   2		1 2 
 17	 5.00	 30.00	  6   2   1   2		1 2 
 18	 20.00	 40.00	 40  12   1   2		1 2 
 19	 15.00	 60.00	 33  17   1   2		1 2 
 20	 45.00	 65.00	 30   9   1   2		1 2 
 21	 45.00	 20.00	 43  11   1   2		1 2 
 22	 45.00	 10.00	 70  18   1   2		1 2 
 23	 55.00	 5.00	 59  29   1   2		1 2 
 24	 65.00	 35.00	  6   3   1   2		1 2 
 25	 65.00	 20.00	  9   6   1   2		1 2 
 26	 45.00	 30.00	 67  17   1   2		1 2 
 27	 35.00	 40.00	 70  16   1   2		1 2 
 28	 41.00	 37.00	 47  16   1   2		1 2 
 29	 64.00	 42.00	 24   9   1   2		1 2 
 30	 40.00	 60.00	 91  21   1   2		1 2 
 31	 31.00	 52.00	 96  27   1   2		1 2 
 32	 35.00	 69.00	 36  23   1   2		1 2 
 33	 53.00	 52.00	 37  11   1   2		1 2 
 34	 65.00	 55.00	 38  14   1   2		1 2 
 35	 63.00	 65.00	 21   8   1   2		1 2 
 36	 2.00	 60.00	  7   5   1   2		1 2 
 37	 20.00	 20.00	 39   8   1   2		1 2 
 38	 5.00	 5.00	 13  16   1   2		1 2 
 39	 60.00	 12.00	 67  31   1   2		1 2 
 40	 40.00	 25.00	 34   9   1   2		1 2 
 41	 42.00	 7.00	 10   5   1   2		1 2 
 42	 24.00	 12.00	 24   5   1   2		1 2 
 43	 23.00	 3.00	  6   7   1   2		1 2 
 44	 11.00	 14.00	 80  18   1   2		1 2 
 45	 6.00	 38.00	 50  16   1   2		1 2 
 46	 2.00	 48.00	  2   1   1   2		1 2 
 47	 8.00	 56.00	 57  27   1   2		1 2 
 48	 13.00	 52.00	103  36   1   2		1 2 
 49	 6.00	 68.00	 32  30   1   2		1 2 
 50	 47.00	 47.00	 56  13   1   2		1 2 
 51	 49.00	 58.00	 52  10   1   2		1 2 
 52	 27.00	 43.00	 32   9   1   2		1 2 
 53	 37.00	 31.00	 64  14   1   2		1 2 
 54	 57.00	 29.00	 64  18   1   2		1 2 
 55	 63.00	 23.00	  2   2   1   2		1 2 
 56	 53.00	 12.00	 12   6   1   2		1 2 
 57	 32.00	 12.00	 37   7   1   2		1 2 
 58	 36.00	 26.00	120  18   1   2		1 2 
 59	 21.00	 24.00	180  28   1   2		1 2 
 60	 17.00	 34.00	 23   3   1   2		1 2 
 61	 12.00	 24.00	 62  13   1   2		1 2 
 62	 24.00	 58.00	 80  19   1   2		1 2 
 63	 27.00	 69.00	 27  10   1   2		1 2 
 64	 15.00	 77.00	  6   9   1   2		1 2 
 65	 62.00	 77.00	 21  20   1   2		1 2 
 66	 49.00	 73.00	 58  25   1   2		1 2 
 67	 67.00	 5.00	 33  25   1   2		1 2 
 68	 56.00	 39.00	101  36   1   2		1 2 
 69	 37.00	 47.00	 29   6   1   2		1 2 
 70	 37.00	 56.00	 20   5   1   2		1 2 
 71	 57.00	 68.00	 27  15   1   2		1 2 
 72	 47.00	 16.00	 76  25   1   2		1 2 
 73	 44.00	 17.00	 25   9   1   2		1 2 
 74	 46.00	 13.00	 33   8   1   2		1 2 
 75	 49.00	 11.00	 48  18   1   2		1 2 
 76	 49.00	 42.00	 47  13   1   2		1 2 
 77	 53.00	 43.00	 61  14   1   2		1 2 
 78	 61.00	 52.00	 12   3   1   2		1 2 
 79	 57.00	 48.00	 86  23   1   2		1 2 
 80	 56.00	 37.00	 22   6   1   2		1 2 
 81	 55.00	 54.00	115  26   1   2		1 2 
 82	 15.00	 47.00	 53  16   1   2		1 2 
 83	 14.00	 37.00	 42  11   1   2		1 2 
 84	 11.00	 31.00	 32   7   1   2		1 2 
 85	 16.00	 22.00	155  41   1   2		1 2 
 86	 4.00	 18.00	109  35   1   2		1 2 
 87	 28.00	 18.00	159  26   1   2		1 2 
 88	 26.00	 52.00	 33   9   1   2		1 2 
 89	 26.00	 35.00	105  15   1   2		1 2 
 90	 31.00	 67.00	  7   3   1   2		1 2 
 91	 15.00	 19.00	  4   1   1   2		1 2 
 92	 22.00	 22.00	 12   2   1   2		1 2 
 93	 18.00	 24.00	111  22   1   2		1 2 
 94	 26.00	 27.00	211  27   1   2		1 2 
 95	 25.00	 24.00	127  20   1   2		1 2 
 96	 22.00	 27.00	 44  11   1   2		1 2 
 97	 25.00	 21.00	 80  12   1   2		1 2 
 98	 19.00	 21.00	 54  10   1   2		1 2 
 99	 20.00	 26.00	 63   9   1   2		1 2 
