1 2 48 4 129 200
  0	-10.44	 20.00	  0    0   0   0		  1	-29.73	 64.14	  7   12   4   1		15 
  2	-30.66	 5.46	 10    8   4   1		15 
  3	 51.64	 5.47	  9   16   4   1		15 
  4	-13.17	 69.34	  2    5   4   1		15 
  5	-67.41	 68.32	  6   12   4   1		15 
  6	 48.91	 6.27	  2    5   4   1		15 
  7	 5.24	 22.26	 15   13   4   1		15 
  8	-65.00	 77.23	 10   20   4   1		15 
  9	-4.18	-1.57	 15   13   4   1		15 
 10	 23.03	 11.64	 17   18   4   1		15 
 11	 25.48	 6.29	  6    7   4   1		15 
 12	-42.62	-26.39	  4    6   4   1		15 
 13	-76.67	 99.34	  3    9   2   2		5 10 
 14	-20.67	 57.89	  6    9   2   2		5 10 
 15	-52.04	 6.57	  3    4   2   2		5 10 
 16	-41.38	 50.82	 22   25   2   2		5 10 
 17	-91.94	 27.59	  1    5   2   2		5 10 
 18	-65.12	 30.21	 10   17   2   2		5 10 
 19	 18.60	 96.72	  0    3   2   2		5 10 
 20	-40.94	 83.21	 11   16   2   2		5 10 
 21	-37.76	-33.33	 16   25   2   2		5 10 
 22	 23.77	 29.08	 15   21   2   2		5 10 
 23	-43.03	 20.45	 12   14   2   2		5 10 
 24	-35.30	-24.90	 14   19   2   2		5 10 
 25	-54.76	 14.37	  9   14   1   4		1 2 4 8 
 26	-49.33	 33.37	  3    6   1   4		1 2 4 8 
 27	 57.40	 23.82	  7   16   1   4		1 2 4 8 
 28	-22.75	 55.41	  5    9   1   4		1 2 4 8 
 29	-56.62	 73.34	 11   20   1   4		1 2 4 8 
 30	-38.56	-3.70	 15   13   1   4		1 2 4 8 
 31	-16.78	 19.54	 11   10   1   4		1 2 4 8 
 32	-11.56	 11.61	 17   16   1   4		1 2 4 8 
 33	-46.54	 97.97	  8   19   1   4		1 2 4 8 
 34	 16.23	 9.32	 22   22   1   4		1 2 4 8 
 35	 1.29	 7.35	 17   14   1   4		1 2 4 8 
 36	-26.40	 29.53	 11   10   1   4		1 2 4 8 
 37	 4.35	 14.69	 12   11   1   4		1 2 4 8 
 38	-50.67	-23.13	 12   15   1   4		1 2 4 8 
 39	-22.83	-9.81	 15   13   1   4		1 2 4 8 
 40	-71.10	-18.62	  5   15   1   4		1 2 4 8 
 41	-7.85	 32.07	  7    8   1   4		1 2 4 8 
 42	 11.88	-24.93	  8   22   1   4		1 2 4 8 
 43	-18.93	-23.73	 21   24   1   4		1 2 4 8 
 44	-11.92	 11.76	  3    3   1   4		1 2 4 8 
 45	 29.84	 11.63	 24   25   1   4		1 2 4 8 
 46	 12.27	-55.81	  4   19   1   4		1 2 4 8 
 47	-37.93	-21.61	 17   21   1   4		1 2 4 8 
 48	 42.88	-2.97	  6   10   1   4		1 2 4 8 
