1 3 72 6 176 200
  0	 10.63	 9.33	  0    0   0   0		  1	-92.70	-59.18	  4   20   6   1		63 
  2	 71.18	 12.54	  4    6   6   1		63 
  3	 31.54	 66.64	 19   19   6   1		63 
  4	-4.69	 25.54	 13   10   6   1		63 
  5	-30.19	 67.77	  9   18   6   1		63 
  6	 12.68	-57.47	  0    1   6   1		63 
  7	-32.35	-20.97	 16   15   6   1		63 
  8	 19.91	 48.97	 32   23   6   1		63 
  9	 13.20	-19.14	 18   13   6   1		63 
 10	 54.88	-41.17	  8   12   6   1		63 
 11	 15.06	-25.17	 10    7   6   1		63 
 12	-50.60	-16.42	 31   25   6   1		63 
 13	-29.73	 17.08	  5    5   6   1		63 
 14	 17.54	 1.58	  1    1   6   1		63 
 15	 11.13	 77.22	 21   25   6   1		63 
 16	 33.75	 71.26	  9   10   6   1		63 
 17	-56.01	-10.39	  2    2   6   1		63 
 18	 57.87	-16.29	  7    7   6   1		63 
 19	 10.72	-18.79	 15   11   3   2		21 42 
 20	 53.09	-18.75	  3    4   3   2		21 42 
 21	 1.57	 7.53	 11    6   3   2		21 42 
 22	 31.53	 48.94	 17   15   3   2		21 42 
 23	-66.83	-37.85	  5    7   3   2		21 42 
 24	-70.74	 62.24	  2    8   3   2		21 42 
 25	 32.54	 23.10	 15   10   3   2		21 42 
 26	-51.45	-36.44	  8    9   3   2		21 42 
 27	 36.46	-22.64	  5    4   3   2		21 42 
 28	-31.21	 43.49	  5    6   3   2		21 42 
 29	-10.39	 34.49	 25   22   3   2		21 42 
 30	 14.72	-10.83	 27   17   3   2		21 42 
 31	 47.10	-21.39	  9    9   3   2		21 42 
 32	 43.78	 34.77	 29   25   3   2		21 42 
 33	 53.55	-67.49	  3   10   3   2		21 42 
 34	 26.80	 46.51	 22   18   3   2		21 42 
 35	 63.38	 11.98	 17   21   3   2		21 42 
 36	 47.19	-5.47	 11   10   3   2		21 42 
 37	-16.32	-11.27	 39   23   2   3		9 18 36 
 38	 78.90	 17.65	 10   23   2   3		9 18 36 
 39	 79.82	 22.27	  5   11   2   3		9 18 36 
 40	 12.88	 16.92	  1    1   2   3		9 18 36 
 41	-67.98	-3.75	 21   23   2   3		9 18 36 
 42	 9.20	-18.60	 22   16   2   3		9 18 36 
 43	-35.95	-19.14	 11   10   2   3		9 18 36 
 44	 28.77	 45.28	 13   12   2   3		9 18 36 
 45	 11.47	 68.23	 13   12   2   3		9 18 36 
 46	-22.76	 45.50	  2    3   2   3		9 18 36 
 47	-65.67	-23.12	 20   22   2   3		9 18 36 
 48	 7.24	 1.60	 34   21   2   3		9 18 36 
 49	-29.78	-11.28	 14   13   2   3		9 18 36 
 50	-89.05	 16.21	  3   15   2   3		9 18 36 
 51	-46.89	-3.36	 15   13   2   3		9 18 36 
 52	-14.97	 30.62	 23   20   2   3		9 18 36 
 53	-17.03	 49.77	  9   10   2   3		9 18 36 
 54	 31.64	 53.62	 29   25   2   3		9 18 36 
 55	-3.58	 13.34	 10    7   1   6		1 2 4 8 16 32 
 56	 33.01	 58.96	 16   15   1   6		1 2 4 8 16 32 
 57	-92.95	 63.26	  0    2   1   6		1 2 4 8 16 32 
 58	-9.14	-22.93	 26   23   1   6		1 2 4 8 16 32 
 59	-39.96	 6.20	  5    5   1   6		1 2 4 8 16 32 
 60	 28.43	-19.21	 36   25   1   6		1 2 4 8 16 32 
 61	-28.54	-3.48	 10    9   1   6		1 2 4 8 16 32 
 62	 31.42	 36.86	  2    2   1   6		1 2 4 8 16 32 
 63	-49.43	 60.60	 13   24   1   6		1 2 4 8 16 32 
 64	-72.83	-27.76	  9   13   1   6		1 2 4 8 16 32 
 65	 60.08	-45.90	 12   20   1   6		1 2 4 8 16 32 
 66	 10.87	-3.90	 21   13   1   6		1 2 4 8 16 32 
 67	 25.12	 7.67	 26   15   1   6		1 2 4 8 16 32 
 68	-47.00	-17.47	  4    4   1   6		1 2 4 8 16 32 
 69	 16.06	 33.02	 34   20   1   6		1 2 4 8 16 32 
 70	 25.41	-11.70	 13    8   1   6		1 2 4 8 16 32 
 71	 68.32	-5.14	 14   19   1   6		1 2 4 8 16 32 
 72	-13.10	 62.16	 15   20   1   6		1 2 4 8 16 32 
